rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
297,ymcki,0.001619966606468864,0.0,0.125,2,0,0.03814798664258755,2,-0.007999999999999988,3
300,JdRion,0.0015783239356875669,0.0,0.125,2,0,0.03813132957427502,2,0.40314285714285714,7
305,richard-vogl,0.0015055517599636098,0.0,0.125,2,0,0.038102220703985445,2,0.5539,3
310,bschnurr,0.0014861085118787424,0.0,0.125,2,0,0.038094443404751495,2,0.212925,4
313,lishuai-97,0.0014807811382224233,0.0,0.125,2,0,0.03809231245528897,2,0.1533,4
314,2ayush2,0.001479445781110441,0.0,0.125,2,0,0.038091778312444174,2,0.592225,4
321,m-matthias,0.0014178945263039356,0.0,0.125,2,0,0.03806715781052157,2,0.5332250000000001,4
322,okihnjo,0.0013814545616305726,0.0,0.125,2,0,0.03805258182465223,2,0.698925,4
323,yukiu00,0.0013336025786465804,0.0,0.125,2,0,0.03803344103145863,2,0.6218666666666667,3
324,Stonepia,0.0012883846869174034,0.0,0.125,2,0,0.03801535387476696,2,-0.002725000000000001,4
330,bzantium,0.0012212262590733935,0.0,0.125,2,0,0.03798849050362935,2,0.606875,8
331,caiovicentino,0.0012196108431767186,0.0,0.125,2,0,0.03798784433727068,2,0.7837875,8
332,ri938,0.0012174296465588589,0.0,0.125,2,0,0.03798697185862354,2,0.4402333333333333,3
334,josh-kean,0.0012031914542173917,0.0,0.125,2,0,0.03798127658168696,2,0.07230000000000003,4
335,mullerhai,0.0012010733246250293,0.0,0.125,2,0,0.03798042932985001,2,0.8466333333333335,6
337,IlyasMoutawwakil,0.0011588752130452958,4.3533490649229455e-05,0.125,2,10,0.03797661013241289,3,0.3528833333333334,24
338,g8a9,0.0011886919290293194,0.0,0.125,2,0,0.03797547677161173,2,0.016499999999999994,5
342,leijie-ww,0.0011700508594479323,0.0,0.125,2,0,0.03796802034377917,2,0.5429,3
352,koen-dejonghe,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2,0.27503333333333335,3
355,davidmrau,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2,0.36286666666666667,3
360,shaojun0,0.0011355933073999582,0.0,0.125,2,0,0.03795423732295998,2,-0.29616,5
364,RiccardoTOTI,0.0011240003934964522,0.0,0.125,2,0,0.03794960015739858,2,0.431,3
365,ShahVandit,0.0011168371661757733,0.0,0.125,2,0,0.03794673486647031,2,0.592525,4
366,vaibhavBh-0,0.0011077422305433048,0.0,0.125,2,0,0.03794309689221732,2,0.17734166666666665,12
367,alex-bene,0.0011024527126304987,0.0,0.125,2,0,0.0379409810850522,2,0.648375,4
369,Kim-Ju-won,0.0010821660159129499,0.0,0.125,2,0,0.03793286640636518,2,0.9503,3
370,LPirch,0.0010759885635322718,0.0,0.125,2,0,0.037930395425412905,2,0.28163333333333335,3
371,mxchampagne,0.00107067051202101,0.0,0.125,2,1,0.0379282682048084,3,0.6214833333333333,6
375,dentity007,0.0010666644884010793,0.0,0.125,2,0,0.03792666579536043,2,0.43323333333333336,3
377,marcndo,0.0008273078613331918,0.0003088273268278671,0.125,2,11,0.03792357134258163,4,0.38909444444444446,18
380,keenanpepper,0.001046401889087486,0.0,0.125,2,0,0.037918560755634996,2,0.22153333333333333,3
387,rice-e,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2,0.8052,3
388,justynigam,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2,0.4138,3
395,mohamedessam331952,0.001019332131994853,1.1162433499802425e-06,0.125,2,1,0.037908067725802935,2,0.3557333333333333,3
397,rsxdalv,0.0010142018846526005,0.0,0.125,2,0,0.03790568075386104,2,-0.35509999999999997,4
403,noah-13,0.000998733538598062,0.0,0.125,2,0,0.037899493415439224,2,0.18569999999999998,3
416,zyandtom,0.0009665979403563744,0.0,0.125,2,0,0.03788663917614255,2,0.07586666666666667,6
417,SimonZeng7108,0.0009608055114423749,0.0,0.125,2,0,0.03788432220457695,2,0.72485,4
419,I-hercules,0.000959323065706062,0.0,0.125,2,0,0.03788372922628242,2,0.249225,4
421,Wovchena,0.0009535982967376371,0.0,0.125,2,0,0.03788143931869505,2,0.13282,5
422,Matheart,0.0009524932040856226,0.0,0.125,2,0,0.03788099728163425,2,-0.10172500000000001,4
424,vamshika-0210,0.0009478206773515317,0.0,0.125,2,0,0.03787912827094061,2,0.46695000000000003,4
427,jiaqiw09,0.0009445791673999058,1.1162433499802425e-06,0.125,2,1,0.03787816653996495,3,0.46114,5
428,Anri-Lombard,0.0009129321806352743,4.05568417159488e-05,0.125,2,2,0.037877339924768896,3,0.4476833333333334,6
432,rebel-seinpark,0.0009341295391291031,0.0,0.125,2,0,0.03787365181565164,2,0.319,5
434,AvinashDwivedi,0.0008780983526309048,7.199769607372563e-05,0.125,2,3,0.03787283864987448,3,0.103325,8
435,punitvara,0.0008813863787871387,6.027714089893309e-05,0.125,2,2,0.037870637693784535,3,0.1115,7
436,rasmi,0.0009243490985954783,0.0,0.125,2,0,0.03786973963943819,2,-0.17831999999999998,5
437,shashank-shivam,0.0009235869279479123,0.0,0.125,2,0,0.03786943477117916,2,-0.025799999999999972,3
438,asigalov61,0.0009233423994790377,0.0,0.125,2,0,0.03786933695979161,2,0.5320333333333332,3
439,WKQ9411,0.0009229432443012737,0.0,0.125,2,0,0.037869177297720505,2,0.6329,4
441,merveenoyan,0.0009182501844305197,1.1162433499802425e-06,0.125,2,1,0.0378676349467772,3,0.10616666666666667,6
443,dlvp,0.0009176193472482047,0.0,0.125,2,0,0.03786704773889928,2,0.09572500000000002,8
445,rangehow,0.0008795201247892001,4.781242349082039e-05,0.125,2,2,0.037866151776962925,3,0.3099565217391304,23
449,Aaraviitkgp,0.0008082573206254285,0.00013283295864764886,0.125,2,7,0.037863152815844466,5,0.16171538461538462,13
451,virgile-fsr,0.0009015683518580226,0.0,0.125,2,0,0.037860627340743205,2,-0.10403333333333332,3
452,lancercat,0.0008981633710248893,0.0,0.125,2,0,0.03785926534840996,2,0.16882000000000003,5
455,d5031,0.0008688957717450121,3.4603543849387515e-05,0.125,2,1,0.03785793937185282,3,0.29254285714285716,7
456,PinedTD2025,0.0008892243634188622,0.0,0.125,2,0,0.03785568974536754,2,0.0724666666666667,3
460,Lakoc,0.000883361906608273,0.0,0.125,2,0,0.03785334476264331,2,0.87765,4
461,kitft,0.0008786691148446424,0.0,0.125,2,0,0.03785146764593786,2,0.1058,6
462,apaniukov,0.0008392303689855665,4.9672829074120786e-05,0.125,2,1,0.03785059399631646,3,0.19776,5
