rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number
290,atilsamancioglu,0.0015181430027298376,0.0,0.02564102564102564,1,0,0.008299564893399627,1
291,pguyot,0.0015181430027298376,0.0,0.02564102564102564,1,0,0.008299564893399627,1
292,matteosal,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1
293,gderossi,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1
294,alexshpilkin,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1
295,1220856302,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1
296,adambuckley12,0.0015134729326696942,0.0,0.02564102564102564,1,0,0.00829769686537557,1
297,Stonepia,0.0014761148968130994,4.817651876475406e-05,0.02564102564102564,1,2,0.008297206606662357,2
298,aditvenk,0.0014680325687521883,5.0183873713285474e-05,0.02564102564102564,1,4,0.008294575881922553,3
299,ZhiyuanChen,0.0014888041534489105,0.0,0.02564102564102564,1,0,0.008287829353687257,1
300,mauriceweiler,0.0014888041534489105,0.0,0.02564102564102564,1,0,0.008287829353687257,1
301,gbdjxgp,0.0014803364699520576,0.0,0.02564102564102564,1,0,0.008284442280288514,1
302,MrMarvel,0.0014803364699520576,0.0,0.02564102564102564,1,0,0.008284442280288514,1
303,vadimkantorov,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,3
304,vvvdwbvvv,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2
305,shegde108,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
306,zhxchen17,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
307,Akshat-Raj,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
308,yf225,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3
309,somelamedude-git,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
310,wanchaol,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
311,zpcore,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
312,v0i0,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
313,soulitzer,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,3
314,ydwu4,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
315,wwwjn,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3
316,AmesingFlank,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
317,yushangdi,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,3
318,EikanWang,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,3
319,Arths17,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2
320,Charly21r,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
321,Chevi-Koren,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
322,ogulcanaydogan,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
323,CaoE,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
324,red1239109-cmd,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2
325,rdharshinir,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
326,razaaliraza,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2
327,qqaatw,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
328,praful-srinivasan-027,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
329,Bhuvan1527,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
330,pearu,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
331,riccardofelluga,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,4
332,okiemute04,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,3
333,njriasan,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
334,mhusnain-tech,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2
335,saifmb0,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2
336,ngimel,0.0014367135475161575,0.0,0.0,0,28,0.000574685419006463,5
337,liangel-02,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,4
338,yiming0416,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,2
339,naromero77amd,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,3
340,ygshen-ai,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
341,sebsv123,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
342,morrison-turnansky,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4
343,senekis316,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
344,rgommers,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2
345,astrelsky,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
346,Lidang-Jiang,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
347,lezcano,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
348,Whatsonyourmind,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
349,Roaimkhan,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
350,RohitRathore1,0.0014367135475161575,0.0,0.0,0,10,0.000574685419006463,5
351,emmapaul357-afk,0.0014367135475161575,0.0,0.0,0,21,0.000574685419006463,5
352,Sanskaaar1,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
353,Skylion007,0.0014367135475161575,0.0,0.0,0,11,0.000574685419006463,4
354,ellingtontrevor642-art,0.0014367135475161575,0.0,0.0,0,12,0.000574685419006463,4
355,eellison,0.0014367135475161575,0.0,0.0,0,24,0.000574685419006463,5
356,dsashidh,0.0014367135475161575,0.0,0.0,0,7,0.000574685419006463,4
357,Vaiksy,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
358,divyanshk,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2
359,desiorac,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
360,WeishuZ,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
361,desertfire,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,4
362,XAheli,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4
363,eqy,0.0014367135475161575,0.0,0.0,0,19,0.000574685419006463,5
364,XuehaiPan,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
365,colesbury,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
366,ZainRizvi,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
367,chenglogic,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3
368,ZhaoqiongZ,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
369,ZiadiSafouene,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
370,bhack,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
371,ahkush,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
372,akhilsayshi,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
373,angelayi,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3
374,azahed98,0.0014367135475161575,0.0,0.0,0,16,0.000574685419006463,5
375,anijain2305,0.0014367135475161575,0.0,0.0,0,15,0.000574685419006463,5
376,arkadip-maitra,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,3
377,PyDevC,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
378,ProExpertProg,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
379,FraGirla,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
380,jansel,0.0014367135475161575,0.0,0.0,0,18,0.000574685419006463,5
381,kunaldevsahu,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
382,GSumanth109,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
383,krastogi-in,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4
384,kiya00,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4
385,khushali9,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,4
386,katoue,0.0014367135475161575,0.0,0.0,0,1,0.000574685419006463,1
387,karthickai,0.0014367135475161575,0.0,0.0,0,12,0.000574685419006463,5
388,justinchuby,0.0014367135475161575,0.0,0.0,0,9,0.000574685419006463,2
389,jkpjkpjkp,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
390,IvanKobzarev,0.0014367135475161575,0.0,0.0,0,5,0.000574685419006463,5
391,jbschlosser,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,2
392,Jerryblessed,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
393,Kadermiyanyedi,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
394,KarhouTam,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
395,PaulZhang12,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
396,ja-godfrey,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
397,aryanmagoon,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
398,iamnotgoodatprogrammingplshelp,0.0014367135475161575,0.0,0.0,0,6,0.000574685419006463,4
399,Lillian68,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
400,hongxiayang,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
401,guilhermeleobas,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,3
402,groenenboomj,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
403,MatthiasKohl,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
404,gottbrath,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
405,geurinmccuan345-maker,0.0014367135475161575,0.0,0.0,0,4,0.000574685419006463,2
406,gaurav-redhat,0.0014367135475161575,0.0,0.0,0,3,0.000574685419006463,3
407,frgossen,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
408,Nazim-fad,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
409,zxiiro,0.0014367135475161575,0.0,0.0,0,2,0.000574685419006463,2
