rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number
321,m-matthias,0.0014178945263039356,0.0,0.125,2,0,0.03806715781052157,2
322,okihnjo,0.0013814545616305726,0.0,0.125,2,0,0.03805258182465223,2
323,yukiu00,0.0013336025786465804,0.0,0.125,2,0,0.03803344103145863,2
324,Stonepia,0.0012883846869174034,0.0,0.125,2,0,0.03801535387476696,2
325,testdummyvt,0.0012620828939484238,0.0,0.125,2,0,0.03800483315757937,2
326,YunruiZhang,0.0012568618988690286,0.0,0.125,2,0,0.03800274475954761,2
327,Abdennacer-Badaoui,0.0012455955410661228,0.0,0.125,2,0,0.03799823821642645,2
328,missTL,0.0012271669781360958,0.0,0.125,2,0,0.037990866791254435,2
329,KHPan,0.0012267369903086337,0.0,0.125,2,0,0.03799069479612345,2
330,bzantium,0.0012212262590733935,0.0,0.125,2,0,0.03798849050362935,2
331,caiovicentino,0.0012196108431767186,0.0,0.125,2,0,0.03798784433727068,2
332,ri938,0.0012174296465588589,0.0,0.125,2,0,0.03798697185862354,2
333,florianvoss-commit,0.0012109922727592658,0.0,0.125,2,0,0.037984396909103706,2
334,josh-kean,0.0012031914542173917,0.0,0.125,2,0,0.03798127658168696,2
335,mullerhai,0.0012010733246250293,0.0,0.125,2,0,0.03798042932985001,2
336,sinngam-khaidem,0.0011930799216752824,0.0,0.125,2,0,0.03797723196867011,2
337,IlyasMoutawwakil,0.0011588752130452958,4.3533490649229455e-05,0.125,2,10,0.03797661013241289,3
338,g8a9,0.0011886919290293194,0.0,0.125,2,0,0.03797547677161173,2
339,mvstrauss,0.001184930537512016,0.0,0.125,2,0,0.03797397221500481,2
340,NickNickGo,0.001184930537512016,0.0,0.125,2,0,0.03797397221500481,2
341,Magician6174,0.0011825987466062887,0.0,0.125,2,0,0.037973039498642516,2
342,leijie-ww,0.0011700508594479323,0.0,0.125,2,0,0.03796802034377917,2
343,Lander-Hatsune,0.0011590654671165418,0.0,0.125,2,0,0.037963626186846615,2
344,yhshin11,0.001155803516471537,0.0,0.125,2,0,0.03796232140658861,2
345,srijanie03,0.0011503542990900502,0.0,0.125,2,0,0.03796014171963602,2
346,materight,0.001149419315919368,0.0,0.125,2,0,0.03795976772636775,2
347,acane77,0.001148914084006024,0.0,0.125,2,0,0.03795956563360241,2
348,liuwuwuwu,0.0011435867103497053,0.0,0.125,2,0,0.03795743468413988,2
349,D1-3105,0.0011422089441961898,0.0,0.125,2,0,0.03795688357767847,2
350,kibergus,0.0011388251498260173,0.0,0.125,2,0,0.0379555300599304,2
351,Mally-cj,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
352,koen-dejonghe,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
353,sinAshish,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
354,SimonDR-Boltzmann,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
355,davidmrau,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
356,oliveiradany07,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
357,jialiangZ,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
358,Maxwilson1101,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
359,wzr0108,0.001138259336693386,0.0,0.125,2,0,0.037955303734677356,2
360,shaojun0,0.0011355933073999582,0.0,0.125,2,0,0.03795423732295998,2
361,allentsouhuang,0.0011355933073999582,0.0,0.125,2,0,0.03795423732295998,2
362,ratishsp,0.0011342626352185128,0.0,0.125,2,0,0.037953705054087405,2
363,HARISH-CS-01,0.0011342626352185128,0.0,0.125,2,0,0.037953705054087405,2
364,RiccardoTOTI,0.0011240003934964522,0.0,0.125,2,0,0.03794960015739858,2
365,ShahVandit,0.0011168371661757733,0.0,0.125,2,0,0.03794673486647031,2
366,vaibhavBh-0,0.0011077422305433048,0.0,0.125,2,0,0.03794309689221732,2
367,alex-bene,0.0011024527126304987,0.0,0.125,2,0,0.0379409810850522,2
368,learning-chip,0.001087611002415774,0.0,0.125,2,0,0.03793504440096631,2
369,Kim-Ju-won,0.0010821660159129499,0.0,0.125,2,0,0.03793286640636518,2
370,LPirch,0.0010759885635322718,0.0,0.125,2,0,0.037930395425412905,2
371,mxchampagne,0.00107067051202101,0.0,0.125,2,1,0.0379282682048084,3
372,afaenger,0.0010689339413638363,0.0,0.125,2,0,0.03792757357654553,2
373,franzscherr,0.0010686637741909358,0.0,0.125,2,0,0.03792746550967637,2
374,han2-l,0.0010666644884010793,0.0,0.125,2,0,0.03792666579536043,2
375,dentity007,0.0010666644884010793,0.0,0.125,2,0,0.03792666579536043,2
376,nitinmukesh,0.0010657890216956968,0.0,0.125,2,0,0.03792631560867828,2
377,marcndo,0.0008273078613331918,0.0003088273268278671,0.125,2,11,0.03792357134258163,4
378,LarsKlawitter,0.0010537616531715943,0.0,0.125,2,0,0.03792150466126864,2
379,SunnyThakur25,0.001049568901998353,0.0,0.125,2,0,0.03791982756079934,2
380,keenanpepper,0.001046401889087486,0.0,0.125,2,0,0.037918560755634996,2
381,J-Bracke,0.0010428011006138225,0.0,0.125,2,0,0.037917120440245526,2
382,varuna-km-18267,0.001035441930570573,0.0,0.125,2,0,0.03791417677222823,2
383,yanancai,0.0010350925400118346,0.0,0.125,2,0,0.03791403701600473,2
384,MorganFujimaka,0.0010344579285858965,0.0,0.125,2,0,0.03791378317143436,2
385,varunakathirvel3886,0.0010340639251748343,0.0,0.125,2,0,0.037913625570069935,2
386,pszemraj,0.0010309231323206492,0.0,0.125,2,0,0.037912369252928256,2
387,rice-e,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2
388,justynigam,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2
389,tanmay2004,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2
390,Mahdi-CV,0.0010255957586643302,0.0,0.125,2,0,0.03791023830346573,2
391,zhizhongli-sony,0.0010235983429793135,0.0,0.125,2,0,0.03790943933719172,2
392,ShelterWFF,0.0010234869591361014,0.0,0.125,2,0,0.03790939478365444,2
393,joninco,0.0010215990571894567,0.0,0.125,2,0,0.03790863962287578,2
394,ad12,0.0010215990571894567,0.0,0.125,2,0,0.03790863962287578,2
395,mohamedessam331952,0.001019332131994853,1.1162433499802425e-06,0.125,2,1,0.037908067725802935,2
396,iariav,0.0010196149406097809,0.0,0.125,2,0,0.03790784597624391,2
397,rsxdalv,0.0010142018846526005,0.0,0.125,2,0,0.03790568075386104,2
398,WoosungMyung,0.0010041735881467174,0.0,0.125,2,0,0.03790166943525868,2
399,Yanshuptl18,0.0010040609122543807,0.0,0.125,2,0,0.03790162436490175,2
400,kk-89,0.001004023353623602,0.0,0.125,2,0,0.03790160934144944,2
401,nialldevlin1,0.0010032523368479858,0.0,0.125,2,0,0.037901300934739195,2
402,PiRom1,0.000999514568002659,0.0,0.125,2,0,0.03789980582720106,2
403,noah-13,0.000998733538598062,0.0,0.125,2,0,0.037899493415439224,2
404,RmZeta2718,0.0009977356694022001,0.0,0.125,2,0,0.03789909426776088,2
405,SlimRG,0.0009934061649417428,0.0,0.125,2,0,0.0378973624659767,2
406,666zz666,0.0009894094634668694,0.0,0.125,2,0,0.03789576378538675,2
407,SHIFTTTTTTTT,0.0009791101415560451,0.0,0.125,2,0,0.03789164405662242,2
408,f2janyway,0.0009765284076555542,0.0,0.125,2,0,0.037890611363062224,2
409,zhangchong25,0.0009745913433061213,0.0,0.125,2,0,0.03788983653732245,2
410,badlerSI,0.0009695468762161178,0.0,0.125,2,0,0.03788781875048645,2
411,csehydrogen,0.0009692639696498023,0.0,0.125,2,0,0.03788770558785992,2
412,HCRTY,0.0009692639696498023,0.0,0.125,2,0,0.03788770558785992,2
413,ruixCMU,0.0009692639696498023,0.0,0.125,2,0,0.03788770558785992,2
414,gohjiayi,0.0009692639696498023,0.0,0.125,2,0,0.03788770558785992,2
415,harpreetsahota204,0.0009679286125378199,0.0,0.125,2,0,0.037887171445015126,2
416,zyandtom,0.0009665979403563744,0.0,0.125,2,0,0.03788663917614255,2
417,SimonZeng7108,0.0009608055114423749,0.0,0.125,2,0,0.03788432220457695,2
418,yingtongxiong,0.0009606490529569708,0.0,0.125,2,0,0.03788425962118279,2
419,I-hercules,0.000959323065706062,0.0,0.125,2,0,0.03788372922628242,2
420,Vermouth7,0.0009562643260310651,0.0,0.125,2,0,0.03788250573041242,2
421,Wovchena,0.0009535982967376371,0.0,0.125,2,0,0.03788143931869505,2
422,Matheart,0.0009524932040856226,0.0,0.125,2,0,0.03788099728163425,2
423,Goer17,0.0009504867066449596,0.0,0.125,2,0,0.037880194682657985,2
424,vamshika-0210,0.0009478206773515317,0.0,0.125,2,0,0.03787912827094061,2
425,mhmd-j,0.0009475734368932614,0.0,0.125,2,0,0.0378790293747573,2
426,rziga,0.0009466248754670674,0.0,0.125,2,0,0.037878649950186825,2
427,jiaqiw09,0.0009445791673999058,1.1162433499802425e-06,0.125,2,1,0.03787816653996495,3
428,Anri-Lombard,0.0009129321806352743,4.05568417159488e-05,0.125,2,2,0.037877339924768896,3
429,Qi-Zhan,0.0009357264429599804,0.0,0.125,2,0,0.03787429057718399,2
430,HuaC-Z,0.0009354648962410856,0.0,0.125,2,0,0.03787418595849643,2
431,jakipradip-patra,0.0009354648962410856,0.0,0.125,2,0,0.03787418595849643,2
432,rebel-seinpark,0.0009341295391291031,0.0,0.125,2,0,0.03787365181565164,2
433,auli-aziz,0.0009333240494133642,0.0,0.125,2,0,0.03787332961976535,2
434,AvinashDwivedi,0.0008780983526309048,7.199769607372563e-05,0.125,2,3,0.03787283864987448,3
435,punitvara,0.0008813863787871387,6.027714089893309e-05,0.125,2,2,0.037870637693784535,3
436,rasmi,0.0009243490985954783,0.0,0.125,2,0,0.03786973963943819,2
437,shashank-shivam,0.0009235869279479123,0.0,0.125,2,0,0.03786943477117916,2
438,asigalov61,0.0009233423994790377,0.0,0.125,2,0,0.03786933695979161,2
439,WKQ9411,0.0009229432443012737,0.0,0.125,2,0,0.037869177297720505,2
440,mattteochen,0.000921205496846775,0.0,0.125,2,0,0.03786848219873871,2
441,merveenoyan,0.0009182501844305197,1.1162433499802425e-06,0.125,2,1,0.0378676349467772,3
442,usepr,0.0009182595542915932,0.0,0.125,2,0,0.03786730382171664,2
443,dlvp,0.0009176193472482047,0.0,0.125,2,0,0.03786704773889928,2
444,resc863,0.0009154017378491673,0.0,0.125,2,0,0.037866160695139664,2
445,rangehow,0.0008795201247892001,4.781242349082039e-05,0.125,2,2,0.037866151776962925,3
446,vakumar1,0.0009131499037476244,0.0,0.125,2,0,0.037865259961499045,2
447,oscars17,0.0009129321806352743,0.0,0.125,2,0,0.03786517287225411,1
448,nunq,0.0009089354791604008,0.0,0.125,2,0,0.03786357419166416,2
449,Aaraviitkgp,0.0008082573206254285,0.00013283295864764886,0.125,2,7,0.037863152815844466,5
450,akayunov,0.0009066835556802234,0.0,0.125,2,0,0.037862673422272085,2
451,virgile-fsr,0.0009015683518580226,0.0,0.125,2,0,0.037860627340743205,2
452,lancercat,0.0008981633710248893,0.0,0.125,2,0,0.03785926534840996,2
453,IvanBarabanau,0.0008970989304928756,0.0,0.125,2,0,0.03785883957219715,2
454,LakeYin,0.0008968373837739806,0.0,0.125,2,0,0.03785873495350959,2
455,d5031,0.0008688957717450121,3.4603543849387515e-05,0.125,2,1,0.03785793937185282,3
456,PinedTD2025,0.0008892243634188622,0.0,0.125,2,0,0.03785568974536754,2
457,Bili-Sakura,0.0008850809989757218,0.0,0.125,2,0,0.03785403239959029,2
458,Farenweh,0.0008850809989757218,0.0,0.125,2,0,0.03785403239959029,2
459,jesperschlegel,0.0008847662861280103,0.0,0.125,2,0,0.037853906514451204,2
460,Lakoc,0.000883361906608273,0.0,0.125,2,0,0.03785334476264331,2
461,kitft,0.0008786691148446424,0.0,0.125,2,0,0.03785146764593786,2
462,apaniukov,0.0008392303689855665,4.9672829074120786e-05,0.125,2,1,0.03785059399631646,3
463,NixGD,0.0008714245466245695,0.0,0.125,2,0,0.03784856981864983,2
464,ido-deci,0.0008693591236132552,0.0,0.125,2,0,0.0378477436494453,2
465,linitra24,0.0008693591236132552,0.0,0.125,2,0,0.0378477436494453,2
466,khteh,0.0008624503114089989,0.0,0.125,2,0,0.037844980124563596,2
467,lumideez,0.0008624333942089419,0.0,0.125,2,0,0.037844973357683574,2
468,kylesayrs,0.0008188259425389527,5.804465419897261e-05,0.125,2,1,0.03784494377327527,2
469,jeffhataws,0.0008609627848564657,0.0,0.125,2,0,0.037844385113942586,2
470,maceip,0.0008608678230859443,0.0,0.125,2,0,0.037844347129234374,2
471,MengLeebin,0.0008599096995753504,0.0,0.125,2,0,0.03784396387983014,2
472,ChiaraBoretti,0.0008583991650963423,0.0,0.125,2,0,0.03784335966603854,2
473,FredHaa,0.0008556641386075881,0.0,0.125,2,0,0.03784226565544303,2
474,HanFa,0.0008551076186892642,0.0,0.125,2,0,0.0378420430474757,2
475,TomLucidor,0.0008551076186892642,0.0,0.125,2,0,0.0378420430474757,2
476,nmilosev,0.0008550528983638958,0.0,0.125,2,0,0.037842021159345554,2
477,ibillxia,0.000853725098322638,0.0,0.125,2,0,0.03784149003932905,2
478,sergiosgatidis,0.0008531262362778063,0.0,0.125,2,0,0.03784125049451112,2
479,adrienB134,0.0008530199403068183,0.0,0.125,2,0,0.037841207976122726,2
480,Alex-ley-scrub,0.0008522671770811673,0.0,0.125,2,0,0.03784090687083246,2
481,Enq666,0.0008522671770811673,0.0,0.125,2,0,0.03784090687083246,2
482,amychen85,0.0008522671770811673,0.0,0.125,2,0,0.03784090687083246,2
483,stas00,0.0008089797706327099,5.767257308231252e-05,0.125,2,2,0.037840893680177776,4
484,akashpalla,0.0008516825819643226,0.0,0.125,2,0,0.03784067303278573,2
485,AbdelrahmanHagrass,0.0008511109172143907,0.0,0.125,2,0,0.03784044436688575,2
486,Oxi84,0.0008228013182120296,3.702207110767805e-05,0.125,2,2,0.037840227148617116,3
487,adrienchaton,0.0008503413039524654,0.0,0.125,2,0,0.03784013652158098,2
488,radia78,0.0008496011477877394,0.0,0.125,2,0,0.03783984045911509,2
489,SmerkyG,0.0008491837584461171,0.0,0.125,2,0,0.03783967350337845,2
490,yukiharada1228,0.0008485529931900995,0.0,0.125,2,0,0.03783942119727604,2
491,AliBagheriNejad,0.0008485529931900995,0.0,0.125,2,0,0.03783942119727604,2
492,CYQFWang,0.0008485529931900995,0.0,0.125,2,0,0.03783942119727604,2
493,matteot11,0.0008485529931900995,0.0,0.125,2,0,0.03783942119727604,2
494,adrian-valente,0.0008459712025277659,0.0,0.125,2,0,0.037838388481011107,2
495,gxm651182644,0.0008459012387372869,0.0,0.125,2,0,0.03783836049549491,2
496,Eloffredo,0.0008459012387372869,0.0,0.125,2,0,0.03783836049549491,2
497,artem-spector,0.0008458869638966716,0.0,0.125,2,0,0.037838354785558664,2
498,i-colbert,0.0008451569850249615,0.0,0.125,2,0,0.03783806279400998,2
499,yfw,0.000841650538176151,0.0,0.125,2,0,0.03783666021527046,2
500,giulio98,0.0008410522588587711,0.0,0.125,2,0,0.037836420903543506,2
501,benayat,0.0008405319571317617,0.0,0.125,2,0,0.0378362127828527,2
502,LOYINuts,0.0008400322183811793,0.0,0.125,2,0,0.03783601288735247,2
503,AdrianSteene,0.0008392303689855665,0.0,0.125,2,0,0.037835692147594226,2
504,dc3671,0.0008392303689855665,0.0,0.125,2,0,0.037835692147594226,2
505,nanyi545,0.0008379626086458298,0.0,0.125,2,0,0.03783518504345833,2
506,chtruong814,0.0008378414941550161,0.0,0.125,2,1,0.03783513659766201,3
507,tekumara,0.0008377855699851248,0.0,0.125,2,0,0.03783511422799405,2
508,contribcode,0.000837399915676006,0.0,0.125,2,0,0.0378349599662704,2
509,zRzRzRzRzRzRzR,0.0008345112175034116,3.3487300499407274e-06,0.125,2,2,0.037834809106016346,4
510,kuihao,0.0008149187547792966,2.8743266261991245e-05,0.125,2,1,0.03783459048179032,2
511,dmakhervaks,0.0008364345371174073,0.0,0.125,2,0,0.037834573814846964,2
512,rishon-galileo,0.0008360355169063058,0.0,0.125,2,0,0.03783441420676252,2
513,phillipeloher,0.0008358465746153939,0.0,0.125,2,0,0.037834338629846156,2
514,AbhijithMallya,0.0008332937442632223,0.0,0.125,2,0,0.037833317497705285,2
515,bi1101,0.0008270181467801501,7.255581774871576e-06,0.125,2,1,0.03783298393324452,2
516,rishub-tamirisa,0.0008310719050179139,0.0,0.125,2,0,0.03783242876200717,2
517,gathierry,0.000830615693731342,0.0,0.125,2,0,0.037832246277492536,2
518,softguy777,0.000830615693731342,0.0,0.125,2,0,0.037832246277492536,2
519,YinniKun,0.0008299880300376328,0.0,0.125,2,0,0.03783199521201505,2
520,DanForester,0.0008299880300376328,0.0,0.125,2,0,0.03783199521201505,2
521,tplr-y,0.0008299674535369294,0.0,0.125,2,0,0.03783198698141477,2
522,souhailaS,0.0008295956469846198,0.0,0.125,2,0,0.03783183825879385,2
523,lucaswychan,0.0008291303261285245,0.0,0.125,2,0,0.03783165213045141,2
524,Uvi-12,0.0008246418320397639,5.581216749901212e-06,0.125,2,2,0.037831531097840876,3
525,cyberso,0.0008279663706069033,0.0,0.125,2,0,0.03783118654824276,2
526,tongl2,0.000827661685537477,0.0,0.125,2,0,0.03783106467421499,2
527,HeenaRajan,0.0008275371105654443,0.0,0.125,2,0,0.03783101484422618,2
528,Many0therFunctions,0.0008264021066856931,0.0,0.125,2,0,0.03783056084267428,2
529,gda2048,0.000825304953279342,0.0,0.125,2,0,0.037830121981311735,2
530,BakerBunker,0.0008253003413134754,0.0,0.125,2,0,0.03783012013652539,2
531,jieguolove,0.0008250220813543134,0.0,0.125,2,0,0.03783000883254172,2
532,w4nderlust,0.0008246418320397639,0.0,0.125,2,0,0.03782985673281591,2
533,qinxuye,0.0008239696691320298,0.0,0.125,2,0,0.03782958786765281,2
534,debasisdwivedy,0.0008089750857021732,1.9534258624654244e-05,0.125,2,1,0.03782945031186826,3
535,Marcel256,0.0008235414057533106,0.0,0.125,2,0,0.03782941656230132,2
536,aaron-siegel,0.0008228013182120296,0.0,0.125,2,0,0.037829120527284814,2
537,null-pointer-access,0.0008224054052108196,0.0,0.125,2,0,0.037828962162084326,2
538,fynnsu,0.0008215734123009576,0.0,0.125,2,0,0.03782862936492038,2
539,dxqb,0.0008209132238327629,0.0,0.125,2,0,0.0378283652895331,2
540,ootsuka-repos,0.0008207695218250992,0.0,0.125,2,0,0.03782830780873004,2
541,hpcpony,0.0008207695218250992,0.0,0.125,2,0,0.03782830780873004,2
542,st143575,0.0008201397498586919,0.0,0.125,2,0,0.03782805589994347,2
543,alexdzm,0.0008190895975305459,0.0,0.125,2,0,0.03782763583901222,2
544,wkzcml-1,0.000818828050811651,0.0,0.125,2,0,0.03782753122032466,2
545,liujch1998,0.0008188259425389527,0.0,0.125,2,0,0.03782753037701558,2
546,xiazhuo,0.0008183679060181458,0.0,0.125,2,0,0.03782734716240726,2
547,kekmodel,0.0008176909386592015,0.0,0.125,2,0,0.03782707637546368,2
548,DavidMChan,0.0008176909386592015,0.0,0.125,2,0,0.03782707637546368,2
549,leondz,0.0008176909386592015,0.0,0.125,2,0,0.03782707637546368,2
550,Steve-Allison,0.000817581395756621,0.0,0.125,2,0,0.037827032558302644,2
551,ionut-anghelina,0.0008165122702940705,0.0,0.125,2,0,0.03782660490811763,2
552,lorsonblair,0.0008163633994675121,0.0,0.125,2,0,0.037826545359787,2
553,iEddie-cmd,0.0008163633994675121,0.0,0.125,2,0,0.037826545359787,2
554,ageron,0.0008154205983765369,1.1162433499802425e-06,0.125,2,1,0.03782650311235561,2
555,iglaweb,0.0008162366687835649,0.0,0.125,2,0,0.03782649466751342,2
556,edoproch,0.0008154421481687802,0.0,0.125,2,0,0.03782617685926751,2
557,edgeinfinity1,0.0008154421481687802,0.0,0.125,2,0,0.03782617685926751,2
558,chenxiaodong2002,0.0008154421481687802,0.0,0.125,2,0,0.03782617685926751,2
559,karoaper,0.0008154421481687802,0.0,0.125,2,0,0.03782617685926751,2
560,nicha-api,0.0008154421481687802,0.0,0.125,2,0,0.03782617685926751,2
561,oceanusxiv,0.0008153966850593269,0.0,0.125,2,0,0.03782615867402373,2
562,williamsnell,0.0008150379480468437,0.0,0.125,2,0,0.037826015179218735,2
563,benglewis,0.000814830237726819,0.0,0.125,2,0,0.03782593209509073,2
564,fjosw,0.000814830237726819,0.0,0.125,2,0,0.03782593209509073,2
565,soras,0.000814307144289029,0.0,0.125,2,0,0.03782572285771561,2
566,pramodith,0.0008141067910567979,0.0,0.125,2,0,0.03782564271642272,2
567,alien-0119,0.0008140641427730416,0.0,0.125,2,0,0.037825625657109216,2
568,cjw-d,0.000813588434491427,0.0,0.125,2,0,0.03782543537379657,2
569,inf3rnus,0.0008122558922051417,0.0,0.125,2,0,0.03782490235688205,2
570,ZhiyuanChen,0.0008122558922051417,0.0,0.125,2,0,0.03782490235688205,2
571,xhluca,0.0008117965071280191,0.0,0.125,2,0,0.03782471860285121,2
572,DarkLight1337,0.0008115844637710336,0.0,0.125,2,1,0.03782463378550841,3
573,Lanson2232,0.000811534960409124,0.0,0.125,2,1,0.037824613984163646,3
574,dearwind153,0.000811534960409124,0.0,0.125,2,0,0.037824613984163646,2
575,Ju-si-yuan,0.0008114464433566465,0.0,0.125,2,0,0.03782457857734266,2
576,Aethor,0.0008114464433566465,0.0,0.125,2,0,0.03782457857734266,2
577,kimihailv,0.0008103123129189952,0.0,0.125,2,0,0.037824124925167596,2
578,waylonflinn,0.0008103123129189952,0.0,0.125,2,0,0.037824124925167596,2
579,EricJi150,0.0008103057578836186,0.0,0.125,2,0,0.03782412230315345,2
580,bryant1410,0.0008102584765201249,0.0,0.125,2,0,0.03782410339060805,2
581,jazpurTT,0.0008102584765201249,0.0,0.125,2,0,0.03782410339060805,2
582,kurzdev,0.0008101996032971417,0.0,0.125,2,0,0.03782407984131886,2
583,mingyi456,0.0008101110862446642,0.0,0.125,2,0,0.03782404443449786,2
584,bigshanedogg,0.0008095833078763373,0.0,0.125,2,0,0.037823833323150535,2
585,nataxcan,0.000809241317351605,0.0,0.125,2,0,0.03782369652694064,2
586,iforgetmyname,0.000809241317351605,0.0,0.125,2,0,0.03782369652694064,2
587,hubutui,0.0008089797706327099,0.0,0.125,2,0,0.03782359190825308,2
588,bluestealth,0.0008089259342338395,0.0,0.125,2,0,0.037823570373693535,2
589,gmlwns2000,0.0008089259342338395,0.0,0.125,2,0,0.037823570373693535,2
590,transcend-0,0.0008075382589342505,0.0,0.125,2,0,0.037823015303573695,2
591,Sur3,0.000807449741881773,0.0,0.125,2,0,0.037822979896752706,2
592,kevinli573,0.0008069823549476931,0.0,0.125,2,0,0.03782279294197908,2
593,yijun-lee,0.0008069823549476931,0.0,0.125,2,0,0.03782279294197908,2
594,idantene,0.000806926648443983,0.0,0.125,2,0,0.03782277065937759,2
595,MartinYTSo,0.0008058528380508956,0.0,0.125,2,0,0.03782234113522036,2
596,Znerual,0.0008058528380508956,0.0,0.125,2,0,0.03782234113522036,2
597,HaronW,0.0008049830691578366,0.0,0.125,2,0,0.03782199322766314,2
598,SolitaryThinker,0.0008049830691578366,0.0,0.125,2,0,0.03782199322766314,2
599,HuiyingLi,0.0008049830691578366,0.0,0.125,2,0,0.03782199322766314,2
600,ncerny,0.0008049830691578366,0.0,0.125,2,0,0.03782199322766314,2
601,erikchwang,0.000804260619150555,0.0,0.125,2,0,0.03782170424766022,2
602,nikitas-cerebras,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
603,francois-rozet,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
604,Kurt232,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
605,mrTsjolder,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
606,kasakh,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
607,Lingy12,0.0008035985605775205,0.0,0.125,2,0,0.03782143942423101,2
608,ritwickchaudhry,0.0008031914936880045,0.0,0.125,2,0,0.0378212765974752,2
609,Greek-Guardian,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
610,KarelKenens,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
611,renhouxing,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
612,yatindrav,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
613,QYQTexas,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
614,AylinAkkus,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
615,Dyb3438,0.0008029299469691094,0.0,0.125,2,0,0.03782117197878764,2
616,debOliveira,0.0008022632034655381,0.0,0.125,2,0,0.037820905281386215,2
617,fingertap,0.000801860821506559,0.0,0.125,2,0,0.03782074432860262,2
618,mreraser,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
619,wuaiglengme,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
620,harshit2997,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
621,ZhiyuLi-Nvidia,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
622,ChuyaoShen,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
623,zhihaofang1017,0.0008015992747876639,0.0,0.125,2,0,0.03782063970991507,2
624,ITcarrot,0.005045623328411758,0.0,0.0625,1,1,0.020768249331364702,1
625,andresnowak,0.0018998243510491904,0.0,0.0625,1,0,0.019509929740419676,1
626,sam-h-bean,0.0015249422649245665,0.0,0.0625,1,0,0.019359976905969824,1
627,hebiao064,0.0014720543233894972,0.0,0.0625,1,0,0.019338821729355797,1
628,waltwalt36,0.001358259119095179,0.0,0.0625,1,0,0.01929330364763807,1
629,jc-louis,0.001301927330080651,0.0,0.0625,1,0,0.01927077093203226,1
630,sunghyuckhong,0.001260925304872876,0.0,0.0625,1,0,0.01925437012194915,1
631,3outeille,0.0012455955410661228,4.46497339992097e-06,0.0625,1,4,0.019249577708446423,3
632,TPLong2002,0.0012005301098545007,0.0,0.0625,1,0,0.019230212043941798,1
633,RylanSchaeffer,0.0011329319630370672,0.0,0.0625,1,0,0.019203172785214825,1
634,ishaan-shivhare,0.0011329319630370672,0.0,0.0625,1,0,0.019203172785214825,1
635,dimpal-yadav,0.0011329319630370672,0.0,0.0625,1,0,0.019203172785214825,1
636,umang-0801,0.001020268385008011,0.0,0.0625,1,0,0.019158107354003202,1
637,adamreichold,0.001020268385008011,0.0,0.0625,1,0,0.019158107354003202,1
638,lohdptm,0.001020268385008011,0.0,0.0625,1,0,0.019158107354003202,1
639,hmellor,0.0008061190697003275,0.0002446433342040032,0.0625,1,11,0.01914584062814133,3
640,sayakpaul,0.0009642195025597989,3.3487300499407274e-06,0.0625,1,2,0.0191366924200389,2
641,sasmita016,0.0008002686026062184,0.000221016183296088,0.0625,1,4,0.019136412296031313,3
642,Yacklin,0.0009639365959934833,1.1162433499802425e-06,0.0625,1,1,0.019135909511402385,2
643,Ultiautomation,0.0009639365959934833,0.0,0.0625,1,0,0.019135574638397393,1
644,Hany138078,0.0009083599848859335,5.692841084899237e-05,0.0625,1,1,0.019130422517209072,2
645,AshAnand34,0.0009301375225847665,2.232486699960485e-06,0.0625,1,2,0.019122724755043893,2
646,haok1402,0.0009125032234150012,0.0,0.0625,1,0,0.019115001289366,1
647,mrjha4050,0.0009076048069789552,1.1162433499802425e-06,0.0625,1,1,0.019113376795796576,2
648,rileyafox,0.0009030982638577931,0.0,0.0625,1,0,0.019111239305543117,1
649,yao-matrix,0.0008987142289828147,0.0,0.0625,1,1,0.019109485691593125,2
