rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number
291,dniku,0.0009732200476806338,0.0,0.058823529411764705,3,0,0.018036346842601664,3
292,VachanVY,0.0009651893437937475,0.0,0.058823529411764705,3,0,0.01803313456104691,3
293,sachinprasadhs,0.0009552395446142556,0.019062259804223707,0.0392156862745098,2,160,0.017865479641465756,8
294,Darkdragon84,0.0011067433187630633,0.003584078586044366,0.0392156862745098,2,1,0.013282626785671476,2
295,h-vetinari,0.003582594576649967,0.0,0.0392156862745098,2,0,0.013197743713012928,2
296,yifengshao,0.002838311028290496,0.0,0.0392156862745098,2,0,0.01290003029366914,2
297,fabriciorsf,0.002669858670428811,0.0,0.0392156862745098,2,1,0.012832649350524465,3
298,LukeWood,0.0013791376945757365,0.0016635352618557006,0.0392156862745098,2,28,0.012815421538739945,7
299,UmerElsaharty,0.002238420060763394,0.0,0.0392156862745098,2,0,0.012660073906658298,2
300,miticollo,0.0009633872544998883,0.0014470831543235143,0.0392156862745098,2,2,0.01258418573044995,4
301,seandaug,0.001874977084612413,0.0,0.0392156862745098,2,0,0.012514696716197907,2
302,burnpanck,0.0010451905716571033,0.0010612298150827434,0.0392156862745098,2,2,0.012501151055540605,3
303,tqdo,0.00182907949859533,0.0,0.0392156862745098,2,0,0.012496337681791073,2
304,Shikamaru-Nara1729,0.0018032207892848488,0.0,0.0392156862745098,2,0,0.01248599419806688,2
305,marcelo-bn,0.0017964731136964074,0.0,0.0392156862745098,2,0,0.012483295127831504,2
306,timoklein,0.0017945310269187231,0.0,0.0392156862745098,2,0,0.01248251829312043,2
307,MangledPotat0,0.0017654002608236262,0.0,0.0392156862745098,2,0,0.012470865986682391,2
308,geniusonanotherlevel,0.0017492161321869912,0.0,0.0392156862745098,2,0,0.012464392335227737,2
309,AidinHamedi,0.001746597472628688,0.0,0.0392156862745098,2,0,0.012463344871404417,2
310,saglamutku,0.0017389735770721993,0.0,0.0392156862745098,2,0,0.01246029531318182,1
311,VictorVVolkov,0.001644125293368333,0.0,0.0392156862745098,2,0,0.012422355999700273,2
312,swamidass,0.0016325303493143475,0.0,0.0392156862745098,2,1,0.01241771802207868,3
313,lubin-liu,0.0016050519207564651,0.0,0.0392156862745098,2,0,0.012406726650655528,2
314,coldhearti,0.001546875623493002,6.174004412665795e-05,0.0392156862745098,2,2,0.012401978144988139,4
315,vulkomilev,0.0010960873292685748,0.0005584090217459197,0.0392156862745098,2,5,0.012370663520584147,5
316,RabJon,0.0014780702192819838,0.0,0.0392156862745098,2,0,0.012355933970065734,2
317,yesufeng,0.001476144862144252,0.0,0.0392156862745098,2,0,0.012355163827210643,2
318,KseniaTya,0.0014455992570143285,0.0,0.0392156862745098,2,0,0.012342945585158673,2
319,Beanlycool,0.001429162173461591,0.0,0.0392156862745098,2,0,0.012336370751737578,2
320,SyedHasnat,0.0014175295881884307,0.0,0.0392156862745098,2,0,0.012331717717628313,2
321,Romain-Thomas-Shef,0.00140359339359657,0.0,0.0392156862745098,2,0,0.01232614323979157,2
322,HkThinker,0.0013908804754321905,0.0,0.0392156862745098,2,0,0.012321058072525818,2
323,Ghostvv,0.001386973686684306,0.0,0.0392156862745098,2,0,0.012319495357026663,2
324,carlosplanchon,0.001366660711569317,0.0,0.0392156862745098,2,0,0.012311370166980667,2
325,novabyte-games,0.0013662206984578595,0.0,0.0392156862745098,2,0,0.012311194161736086,2
326,xiaofengSu00,0.001363008567399611,0.0,0.0392156862745098,2,0,0.012309909309312785,2
327,jonas-eschmann,0.0013561717760800314,0.0,0.0392156862745098,2,0,0.012307174592784954,2
328,Shaaniaa,0.0013561085167043876,0.0,0.0392156862745098,2,0,0.012307149289034695,2
329,bouyeshogh,0.0013534171696256098,0.0,0.0392156862745098,2,0,0.012306072750203186,2
330,williamhunterwilson,0.0013499630901805091,0.0,0.0392156862745098,2,0,0.012304691118425144,2
331,vinhpt01,0.0013467509591222606,0.0,0.0392156862745098,2,0,0.012303406266001845,2
332,dimka11,0.0013466115413259512,0.0,0.0392156862745098,2,0,0.012303350498883321,2
333,haimat,0.0013430866564082215,0.0,0.0392156862745098,2,0,0.01230194054491623,2
334,SamMohel,0.001341965827102061,0.0,0.0392156862745098,2,0,0.012301492213193765,2
335,novalex9800,0.0013403266970057634,0.0,0.0392156862745098,2,0,0.012300836561155246,2
336,AshwinJay101,0.0009670792235897554,0.0004943571929481221,0.0392156862745098,2,4,0.01229984472967328,3
337,daehyun99,0.0012282577541154395,8.26958798588666e-05,0.0392156862745098,2,3,0.012280817747956778,4
338,gcunhase,0.0012892601098924436,0.0,0.0392156862745098,2,0,0.012280409926309918,2
339,exx8,0.0012862113490185333,0.0,0.0392156862745098,2,0,0.012279190421960354,2
340,LionQYW,0.0012853694273085063,0.0,0.0392156862745098,2,0,0.012278853653276344,2
341,redincer,0.0012642204759486459,0.0,0.0392156862745098,2,0,0.012270394072732399,2
342,tgpsantos,0.0012585004948243706,0.0,0.0392156862745098,2,0,0.01226810608028269,2
343,tendulkar,0.0012579228201340799,0.0,0.0392156862745098,2,0,0.012267875010406572,2
344,invoxiaglo,0.0012400260850055098,0.0,0.0392156862745098,2,0,0.012260716316355145,2
345,estebvac,0.0012269496515576518,3.4947194788674315e-06,0.0392156862745098,2,1,0.012256534158819662,2
346,ItCodinTime,0.0012273453517151931,0.0,0.0392156862745098,2,0,0.012255644023039018,2
347,Faptimus420,0.00106207602270063,0.00021507086126196654,0.0392156862745098,2,1,0.012254057549811783,3
348,asmith26,0.0012229923749382163,0.0,0.0392156862745098,2,0,0.012253902832328228,2
349,fig666,0.0012136538860278408,0.0,0.0392156862745098,2,0,0.012250167436764077,2
350,rstar327,0.0012083777885953761,0.0,0.0392156862745098,2,0,0.012248056997791091,2
351,thephet,0.0012071429558797575,0.0,0.0392156862745098,2,0,0.012247563064704843,2
352,TaiXeflar,0.001183263564816844,6.989438957734863e-06,0.0392156862745098,2,2,0.012240108139967,3
353,jvcrnc,0.0011757925032653826,0.0,0.0392156862745098,2,0,0.012235022883659094,2
354,rcostu,0.0011652497100059962,0.0,0.0392156862745098,2,0,0.01223080576635534,2
355,thanhlecongg,0.00116185220214546,0.0,0.0392156862745098,2,0,0.012229446763211124,2
356,anas-rz,0.0011592773284525926,0.0,0.0392156862745098,2,1,0.012228416813733978,2
357,linmajia,0.0011570616636944536,0.0,0.0392156862745098,2,0,0.012227530547830722,2
358,wangshan1997,0.0011569984043188098,0.0,0.0392156862745098,2,0,0.012227505244080466,2
359,utkarshgupta137,0.0011567352931328657,0.0,0.0392156862745098,2,0,0.012227399999606087,2
360,tomas-teijeiro,0.0011562912832222393,0.0,0.0392156862745098,2,0,0.012227222395641836,2
361,cloudbopper,0.0011493328748601683,0.0,0.0392156862745098,2,0,0.012224439032297009,2
362,jyyang621,0.0011406857709833457,0.0,0.0392156862745098,2,0,0.01222098019074628,2
363,dan-kazbek,0.0011400371261920295,0.0,0.0392156862745098,2,0,0.012220720732829753,2
364,Nilabhra,0.0011185045190143506,0.0,0.0392156862745098,2,0,0.012212107689958682,2
365,EdwardCuiPeacock,0.0011177496795033482,0.0,0.0392156862745098,2,0,0.01221180575415428,2
366,castorgit,0.0011168479965434326,0.0,0.0392156862745098,2,0,0.012211445080970313,2
367,firatsarlar,0.0011168479965434326,0.0,0.0392156862745098,2,0,0.012211445080970313,2
368,CAW9,0.001112387852740205,0.0,0.0392156862745098,2,0,0.012209661023449022,2
369,yshao-aim-solutions,0.0011110844125144267,0.0,0.0392156862745098,2,0,0.012209139647358713,2
370,JotaFan,0.0010986557724365856,1.456133116194763e-05,0.0392156862745098,2,1,0.01220853659067616,2
371,NahuelCostaCortez,0.001102751459565459,8.591185385549103e-06,0.0392156862745098,2,1,0.01220838382179479,3
372,WingsOfPanda,0.0011072877617893523,0.0,0.0392156862745098,2,0,0.012207620987068683,2
373,mohammadreza490,0.0011037628768716225,0.0,0.0392156862745098,2,0,0.01220621103310159,2
374,egesko,0.001103760206453182,0.0,0.0392156862745098,2,0,0.012206209964934213,2
375,WeichenXu123,0.0011025253737375637,0.0,0.0392156862745098,2,0,0.012205716031847967,2
376,sunilsarolkarcds,0.0011025253737375637,0.0,0.0392156862745098,2,0,0.012205716031847967,2
377,N0-Regrets,0.0010987760170800573,0.0,0.0392156862745098,2,0,0.012204216289184965,2
378,prateekgargX,0.0010964523882660599,0.0,0.0392156862745098,2,0,0.012203286837659364,2
379,Alex-Zab,0.0010883586054806673,0.0,0.0392156862745098,2,0,0.012200049324545208,2
380,adamjstewart,0.0009640001152894505,0.00016193524009464126,0.0392156862745098,2,2,0.012198886500497113,4
381,rohitcodism,0.0009886574543333667,0.00012768585455255897,0.0392156862745098,2,1,0.012198474620452055,2
382,davidsc-unity3d,0.001081204993210843,0.0,0.0392156862745098,2,0,0.012197187879637278,2
383,OmriSteiner,0.001081204993210843,0.0,0.0392156862745098,2,0,0.012197187879637278,2
384,Tropaion,0.0010809742814076935,0.0,0.0392156862745098,2,0,0.012197095594916019,2
385,tristandb8,0.0010796410112432374,0.0,0.0392156862745098,2,0,0.012196562286850236,2
386,matpalm,0.0009964394313811294,0.0001051328109892619,0.0392156862745098,2,1,0.012194821498202172,3
387,heydaari,0.0010715071587576528,3.4947194788674315e-06,0.0392156862745098,2,2,0.012194357161699662,3
388,kmkarakaya,0.0010692308173840916,0.0,0.0392156862745098,2,0,0.012192398209306577,2
389,baominghelly,0.0010675156331325208,0.0,0.0392156862745098,2,0,0.012191712135605949,2
390,Lifann,0.0010235586104970142,5.751725808969315e-05,0.0392156862745098,2,1,0.012191384503978655,3
391,ReetuData,0.0010636649344241884,0.0,0.0392156862745098,2,0,0.012190171856122617,2
392,BruceJL,0.0010617744028654447,0.0,0.0392156862745098,2,0,0.012189415643499119,2
393,malcolmlett,0.0010581145337187814,0.0,0.0392156862745098,2,0,0.012187951695840454,2
394,fhchl,0.0010287850118771973,3.582087465839116e-05,0.0392156862745098,2,2,0.012186966149501337,3
395,keisen,0.0010554098121972806,0.0,0.0392156862745098,2,0,0.012186869807231854,2
396,frnz123,0.0010551913498247742,0.0,0.0392156862745098,2,0,0.012186782422282851,2
397,jacob-talroo,0.001051682648146895,0.0,0.0392156862745098,2,0,0.012185378941611699,2
398,jamesmyatt,0.0009656811772656236,0.00011451446863788817,0.0392156862745098,2,1,0.012185332693850557,3
399,craig-sony,0.0010499942969685065,0.0,0.0392156862745098,2,0,0.012184703601140344,2
400,jm-willy,0.0010499942969685065,0.0,0.0392156862745098,2,0,0.012184703601140344,2
401,takumiohym,0.0010421170366980848,9.901705190124388e-06,0.0392156862745098,2,1,0.012184523208589213,3
402,bermeitinger-b,0.0010489855500807833,0.0,0.0392156862745098,2,0,0.012184300102385255,2
403,pyhopp,0.0010489855500807833,0.0,0.0392156862745098,2,0,0.012184300102385255,2
404,proneetsharma,0.0010489855500807833,0.0,0.0392156862745098,2,0,0.012184300102385255,2
405,AjaniStewart,0.0010489855500807833,0.0,0.0392156862745098,2,0,0.012184300102385255,2
406,Giszy,0.001048759464252888,0.0,0.0392156862745098,2,0,0.012184209668054096,2
407,NuraliMedeu,0.001048759464252888,0.0,0.0392156862745098,2,0,0.012184209668054096,2
408,yelandgit,0.0010485962925699777,0.0,0.0392156862745098,2,0,0.012184144399380932,2
409,wellsonah2019,0.001047835860434798,0.0,0.0392156862745098,2,0,0.012183840226526861,2
410,yCobanoglu,0.0010476013144046549,0.0,0.0392156862745098,2,0,0.012183746408114803,2
411,pzy2000,0.0010439319319874728,0.0,0.0392156862745098,2,0,0.01218227865514793,2
412,DimiChatzipavlis,0.001043425225867042,0.0,0.0392156862745098,2,0,0.012182075972699758,2
413,ninecls,0.001041171972585015,0.0,0.0392156862745098,2,0,0.012181174671386947,2
414,heebahsaleem,0.001041171972585015,0.0,0.0392156862745098,2,0,0.012181174671386947,2
415,bruehle,0.0010407747874243015,0.0,0.0392156862745098,2,0,0.012181015797322661,2
416,ricky-ma,0.0010374120772306452,3.4947194788674315e-06,0.0392156862745098,2,1,0.012180719129088859,3
417,marta-q,0.0010399970337720398,0.0,0.0392156862745098,2,0,0.012180704695861758,2
418,PhilLord0000,0.001039158954579599,0.0,0.0392156862745098,2,0,0.01218036946418478,2
419,sikchi,0.001037592991354354,0.0,0.0392156862745098,2,0,0.012179743078894682,2
420,divakaivan,0.0010374120772306452,0.0,0.0392156862745098,2,0,0.012179670713245199,2
421,hockeyjudson,0.0010306879879946739,6.989438957734863e-06,0.0392156862745098,2,1,0.012179077909238131,3
422,markveilletteLL,0.001033994137526736,0.0,0.0392156862745098,2,0,0.012178303537363636,2
423,ucasiggcas,0.0010299954110516048,0.0,0.0392156862745098,2,0,0.012176704046773583,2
424,TrueWodzu,0.0010258248174320973,0.0,0.0392156862745098,2,0,0.01217503580932578,2
425,AlejandroBaron,0.0010248269393822837,0.0,0.0392156862745098,2,0,0.012174636658105854,2
426,RaydelMiranda,0.0010246719918615371,0.0,0.0392156862745098,2,0,0.012174574679097556,2
427,nihayahzahra,0.0010229976256003615,0.0,0.0392156862745098,2,0,0.012173904932593085,2
428,realmadridmarcelo,0.0010229217108572392,0.0,0.0392156862745098,2,0,0.012173874566695837,2
429,mrthiuri,0.0010222370711780214,0.0,0.0392156862745098,2,0,0.01217360071082415,2
430,josephgiting,0.0009931207544780641,3.8733140890780694e-05,0.0392156862745098,2,1,0.012173574126411402,3
431,pbischoff,0.0010215536551596615,0.0,0.0392156862745098,2,0,0.012173327344416805,2
432,aliencaocao,0.0010002306882144223,2.7957755830939452e-05,0.0392156862745098,2,1,0.012173185484387991,2
433,AlmogDavid,0.0010189331425789331,0.0,0.0392156862745098,2,0,0.012172279139384514,2
434,Jacobiano,0.0010182226004169892,0.0,0.0392156862745098,2,0,0.012171994922519736,2
435,hyytest,0.001017176884069413,0.0,0.0392156862745098,2,0,0.012171576635980706,2
436,jawi289o,0.0010163911484810802,0.0,0.0392156862745098,2,0,0.012171262341745374,2
437,jianyizh,0.0010161083530038945,0.0,0.0392156862745098,2,0,0.012171149223554499,2
438,DavidLandup0,0.0010148002504461065,0.0,0.0392156862745098,2,0,0.012170625982531384,2
439,myasser63,0.0010146800824681543,0.0,0.0392156862745098,2,0,0.012170577915340203,2
440,dansbecker,0.001014657891493974,0.0,0.0392156862745098,2,0,0.012170569038950531,2
441,NuoWenLei,0.0010144717843212315,0.0,0.0392156862745098,2,0,0.012170494596081433,2
442,gcuder,0.001014217403080675,0.0,0.0392156862745098,2,0,0.01217039284358521,2
443,teaglin,0.0010118316894590388,0.0,0.0392156862745098,2,0,0.012169438558136557,2
444,lrwagner,0.001011064719670376,0.0,0.0392156862745098,2,0,0.012169131770221091,2
445,GeorgeOrfanidis,0.0010097351969109403,0.0,0.0392156862745098,2,0,0.012168599961117316,2
446,kaiyuanw,0.0010085954198593042,0.0,0.0392156862745098,2,0,0.012168144050296663,2
447,Anna8920,0.0010068308666752244,0.0,0.0392156862745098,2,0,0.01216743822902303,2
448,jay-thakur,0.0010050714387129889,0.0,0.0392156862745098,2,0,0.012166734457838137,2
449,MarcelRobitaille,0.0010050714387129889,0.0,0.0392156862745098,2,0,0.012166734457838137,2
450,tanwang2020,0.0010046118669852816,0.0,0.0392156862745098,2,0,0.012166550629147054,2
451,agreenbe0505,0.0010039516904592723,0.0,0.0392156862745098,2,0,0.01216628655853665,2
452,krafczyk,0.001002755536244631,0.0,0.0392156862745098,2,0,0.012165808096850793,2
453,antipisa,0.0010020942233631054,0.0,0.0392156862745098,2,0,0.012165543571698183,2
454,Noob225566,0.001001643902712605,0.0,0.0392156862745098,2,0,0.012165363443437983,2
455,nishbo,0.0010015044849162956,0.0,0.0392156862745098,2,0,0.012165307676319459,2
456,hmc-cs-mdrissi,0.001000965645228919,0.0,0.0392156862745098,2,0,0.012165092140444509,2
457,jeev0306,0.0010004492654298025,0.0,0.0392156862745098,2,0,0.012164885588524863,2
458,code-review-doctor,0.0010003827978634875,0.0,0.0392156862745098,2,0,0.012164859001498336,2
459,solidDoWant,0.0010003046434694368,0.0,0.0392156862745098,2,0,0.012164827739740716,2
460,RicardFos,0.0009995747195846855,0.0,0.0392156862745098,2,0,0.012164535770186816,2
461,matthewhelmi,0.0009984317716543562,0.0,0.0392156862745098,2,0,0.012164078591014683,2
462,jc-louis,0.0009984317716543562,0.0,0.0392156862745098,2,1,0.012164078591014683,3
463,inconnu11,0.0009984317716543562,0.0,0.0392156862745098,2,0,0.012164078591014683,2
464,pinsondg,0.0009979795999985656,0.0,0.0392156862745098,2,0,0.012163897722352367,2
465,openSourcerer9000,0.0009979167386622194,0.0,0.0392156862745098,2,0,0.01216387257781783,2
466,DavidHidde,0.0009979167386622194,0.0,0.0392156862745098,2,0,0.01216387257781783,2
467,BastienPailloux,0.0009979167386622194,0.0,0.0392156862745098,2,0,0.01216387257781783,2
468,RyanMullins,0.0009977214780373185,0.0,0.0392156862745098,2,0,0.012163794473567868,2
469,kkraoj,0.0009975976961684111,0.0,0.0392156862745098,2,0,0.012163744960820306,2
470,Chaudry24,0.0009973967526331342,0.0,0.0392156862745098,2,0,0.012163664583406194,2
471,boweia,0.000997240213725238,0.0,0.0392156862745098,2,0,0.012163601967843036,2
472,azizyucelen,0.000997240213725238,0.0,0.0392156862745098,2,0,0.012163601967843036,2
473,nassimus26,0.0009964394313811294,0.0,0.0392156862745098,2,0,0.012163281654905394,2
474,TeoCavi,0.0009964394313811294,0.0,0.0392156862745098,2,0,0.012163281654905394,2
475,aman977381,0.0009964394313811294,0.0,0.0392156862745098,2,0,0.012163281654905394,2
476,dauntless23,0.0009964394313811294,0.0,0.0392156862745098,2,0,0.012163281654905394,2
477,Nafees-060,0.000996278671810295,0.0,0.0392156862745098,2,0,0.012163217351077059,2
478,zaccharieramzi,0.0009954879112240302,0.0,0.0392156862745098,2,0,0.012162901046842553,2
479,qmarcou,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
480,jacoblubecki,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
481,ktaro,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
482,freedom9393,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
483,wangkuiyi,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
484,ofirgo,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
485,drewshark,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
486,Mr-Nobody-dey,0.0009952196405961077,0.0,0.0392156862745098,2,0,0.012162793738591384,2
487,NikitaShubin,0.0009949935547682125,0.0,0.0392156862745098,2,1,0.012162703304260227,3
488,N4321D,0.0009949935547682125,0.0,0.0392156862745098,2,0,0.012162703304260227,2
489,Und3r1ine,0.0009949935547682125,0.0,0.0392156862745098,2,0,0.012162703304260227,2
490,huberb,0.0009949935547682125,0.0,0.0392156862745098,2,0,0.012162703304260227,2
491,3lim,0.0009949935547682125,0.0,0.0392156862745098,2,0,0.012162703304260227,2
492,lk1983823,0.0009940728112506814,0.0,0.0392156862745098,2,0,0.012162335006853214,2
493,JoeDoyle12,0.0009930193357792663,0.0,0.0392156862745098,2,0,0.012161913616664648,2
494,Pierre-Am,0.000992321757047406,0.0,0.0392156862745098,2,0,0.012161634585171903,2
495,coderW52,0.0009923215987359465,0.0,0.0392156862745098,2,0,0.01216163452184732,2
496,JingsaiLu,0.000991103260702618,0.0,0.0392156862745098,2,0,0.012161147186633988,2
497,shahiryar,0.000991086766020328,0.0,0.0392156862745098,2,0,0.012161140588761072,2
498,mechsihao,0.0009901418338210406,0.0,0.0392156862745098,2,0,0.012160762615881357,2
499,fjybiocs,0.0009900196286792406,0.0,0.0392156862745098,2,0,0.012160713733824637,2
500,buffyhridoy,0.0009900196286792406,0.0,0.0392156862745098,2,0,0.012160713733824637,2
501,jasonbrancazio,0.0009886574543333667,0.0,0.0392156862745098,2,0,0.012160168864086288,2
502,Soontosh,0.00098719403905477,0.0,0.0392156862745098,2,0,0.012159583497974849,2
503,sergiud,0.0009833666224573906,3.4947194788674315e-06,0.0392156862745098,2,1,0.012159100947179558,2
504,JivanRoquet,0.0009858529956966533,0.0,0.0392156862745098,2,0,0.012159047080631603,2
505,Gravityzd,0.0009858529956966533,0.0,0.0392156862745098,2,0,0.012159047080631603,2
506,PWZER,0.0009857897363210095,0.0,0.0392156862745098,2,0,0.012159021776881345,2
507,andrewl36,0.0009856714091030134,0.0,0.0392156862745098,2,0,0.012158974445994146,2
508,profPlum,0.0009848071778157034,0.0,0.0392156862745098,2,0,0.012158628753479223,2
509,off6atomic,0.0009847848482127564,0.0,0.0392156862745098,2,0,0.012158619821638043,2
510,anth2o,0.000984744031216562,0.0,0.0392156862745098,2,0,0.012158603494839566,2
511,jbed94,0.0009832142732724136,0.0,0.0392156862745098,2,0,0.012157991591661907,2
512,pfekin,0.0009825646890495108,0.0,0.0392156862745098,2,0,0.012157731757972745,2
513,mathshangw,0.000982165111178452,0.0,0.0392156862745098,2,0,0.012157571926824321,2
514,mayantd,0.000982165111178452,0.0,0.0392156862745098,2,0,0.012157571926824321,2
515,fcolecumberri,0.0009809779892561473,0.0,0.0392156862745098,2,0,0.0121570970780554,2
516,kupferb,0.0009808018904934373,0.0,0.0392156862745098,2,0,0.012157026638550316,2
517,johnathanleung18,0.0009808018904934373,0.0,0.0392156862745098,2,0,0.012157026638550316,2
518,vinayak19th,0.0009804120078952103,0.0,0.0392156862745098,2,0,0.012156870685511025,2
519,KRiedmiller,0.0009795358939625127,0.0,0.0392156862745098,2,0,0.012156520239937947,2
520,pumpnineteen,0.0009792259553031057,0.0,0.0392156862745098,2,0,0.012156396264474184,2
521,YUHSINCHENG1230,0.0009792034660735757,0.0,0.0392156862745098,2,0,0.01215638726878237,2
522,945226956,0.0009779538638758456,0.0,0.0392156862745098,2,0,0.01215588742790328,2
523,franz101,0.000977937469542651,0.0,0.0392156862745098,2,0,0.012155880870170001,2
524,rameshkunasi,0.0009772847210534222,0.0,0.0392156862745098,2,0,0.01215561977077431,2
525,drauh,0.0009772847210534222,0.0,0.0392156862745098,2,0,0.01215561977077431,2
526,Mahrkeenerh,0.0009772847210534222,0.0,0.0392156862745098,2,0,0.01215561977077431,2
527,alejones,0.0009769116208184715,0.0,0.0392156862745098,2,0,0.01215547053068033,2
528,KegangWangCCNU,0.0009768188978700801,0.0,0.0392156862745098,2,0,0.012155433441500973,2
529,stridge-cruxml,0.000976685534990576,0.0,0.0392156862745098,2,0,0.012155380096349172,2
530,Renat2001,0.000976685534990576,0.0,0.0392156862745098,2,0,0.012155380096349172,2
531,dalbertweiss,0.0009762295015669292,0.0,0.0392156862745098,2,0,0.012155197682979712,2
532,pnuzyf,0.0009762295015669292,0.0,0.0392156862745098,2,0,0.012155197682979712,2
533,tiatariene,0.0009759210045262155,0.0,0.0392156862745098,2,0,0.012155074284163427,2
534,leweex95,0.0009752470558381254,0.0,0.0392156862745098,2,0,0.012154804704688191,2
535,DaleMYChen,0.0009752470558381254,0.0,0.0392156862745098,2,0,0.012154804704688191,2
536,M-Wolff,0.0009746931449359595,0.0,0.0392156862745098,2,0,0.012154583140327324,2
537,Ivanlh20,0.0009731845378434421,0.0,0.0392156862745098,2,0,0.012153979697490318,2
538,forrestrice,0.0009729079499631736,0.0,0.0392156862745098,2,0,0.01215386906233821,2
539,jfdev001,0.0009724170956802449,0.0,0.0392156862745098,2,0,0.01215367272062504,2
540,scottc21,0.0009717853175195372,0.0,0.0392156862745098,2,0,0.012153420009360757,2
541,ggardet,0.000971613243327825,0.0,0.0392156862745098,2,0,0.012153351179684071,2
542,yudshj,0.000971613243327825,0.0,0.0392156862745098,2,0,0.012153351179684071,2
543,kismeter,0.0009712062872057593,0.0,0.0392156862745098,2,0,0.012153188397235245,2
544,stinodego,0.0009709534041344645,0.0,0.0392156862745098,2,0,0.012153087244006726,2
545,AkshatRaj00,0.0009709534041344645,0.0,0.0392156862745098,2,0,0.012153087244006726,2
546,tomaz-suller,0.000969884568912662,0.0,0.0392156862745098,2,0,0.012152659709918006,2
547,knife982000,0.000969884568912662,0.0,0.0392156862745098,2,0,0.012152659709918006,2
548,lambda-science,0.000969884568912662,0.0,0.0392156862745098,2,0,0.012152659709918006,2
549,soup10,0.000969383065045444,0.0,0.0392156862745098,2,0,0.012152459108371119,2
550,caolonghao,0.0009687992722891839,0.0,0.0392156862745098,2,0,0.012152225591268615,2
551,tsjain,0.000967363787098076,0.0,0.0392156862745098,2,0,0.012151651397192171,2
552,akshit0201,0.0009667957855641365,0.0,0.0392156862745098,2,0,0.012151424196578596,2
553,yogeesh-alphaics,0.0009667957855641365,0.0,0.0392156862745098,2,0,0.012151424196578596,2
554,chrismaliszewski,0.0009667957855641365,0.0,0.0392156862745098,2,0,0.012151424196578596,2
555,elfring,0.0009663832914798277,0.0,0.0392156862745098,2,0,0.012151259198944872,2
556,TheMGGdev,0.0009658922211629223,0.0,0.0392156862745098,2,0,0.01215106277081811,2
557,serena-ruan,0.0009658922211629223,0.0,0.0392156862745098,2,0,0.01215106277081811,2
558,chenshenmsft,0.0009656112842267578,0.0,0.0392156862745098,2,0,0.012150950396043645,2
559,fburgaud,0.0009656112842267578,0.0,0.0392156862745098,2,0,0.012150950396043645,2
560,Shchipunov,0.0009655545745774673,0.0,0.0392156862745098,2,0,0.012150927712183929,2
561,madhusshivakumar,0.000965328488749572,0.0,0.0392156862745098,2,1,0.01215083727785277,3
562,rkycia,0.000965328488749572,0.0,0.0392156862745098,2,0,0.01215083727785277,2
563,supercharleszhu,0.0009646724303779006,0.0,0.0392156862745098,2,0,0.012150574854504102,2
564,GDMarkou,0.0009646724303779006,0.0,0.0392156862745098,2,0,0.012150574854504102,2
565,Aryan-Deshpande,0.0009646724303779006,0.0,0.0392156862745098,2,0,0.012150574854504102,2
566,natbprice,0.0009629913684017274,0.0,0.0392156862745098,2,0,0.012149902429713632,2
567,wshijiang,0.0009619413778869714,0.0,0.0392156862745098,2,0,0.01214948243350773,2
568,dwight-nwaigwe,0.0009602215960404096,0.0,0.0392156862745098,2,0,0.012148794520769104,2
569,colbybanbury,0.0009579366426803674,0.0,0.0392156862745098,2,0,0.012147880539425088,2
570,Acbarakat,0.0009577563347895271,0.0,0.0392156862745098,2,0,0.012147808416268752,2
571,volshevsky,0.0009575302489616316,0.0,0.0392156862745098,2,0,0.012147717981937594,2
572,iamsoroush,0.0009456595671268071,1.539340722834464e-05,0.0392156862745098,2,1,0.012147587731372167,3
573,minqichen12138,0.0009562794553172849,0.0,0.0392156862745098,2,0,0.012147217664479855,2
574,O-Memis,0.0009560950100989571,0.0,0.0392156862745098,2,0,0.012147143886392524,2
575,Rivilyo-Sitanggang,0.0009557582435289661,0.0,0.0392156862745098,2,0,0.012147009179764528,2
576,klawik-j,0.0009550134587863602,0.0,0.0392156862745098,2,0,0.012146711265867485,2
577,tosa-no-onchan,0.0009544919801451746,2.9122662323895263e-07,0.0392156862745098,2,1,0.012146590042397983,3
578,lo-zed,0.0009538500836886358,0.0,0.0392156862745098,2,0,0.012146245915828396,2
579,nokados,0.0009534423405416014,0.0,0.0392156862745098,2,0,0.012146082818569581,2
580,konstantin-frolov,0.0009532312966443028,0.0,0.0392156862745098,2,0,0.012145998401010662,2
581,alt0kernel,0.0009525925850694873,0.0,0.0392156862745098,2,0,0.012145742916380736,2
582,Regenhardt,0.0009485827510208141,3.4947194788674315e-06,0.0392156862745098,2,1,0.012145187398604927,3
583,Krovatkin,0.0009505750912940411,0.0,0.0392156862745098,2,0,0.012144935918870557,2
584,apasagic,0.0009505750912940411,0.0,0.0392156862745098,2,0,0.012144935918870557,2
